message,status
"2023-05-31 06:27:30 [main] INFO com.example.UserService - Adding a new user: First Name=Shray, Last Name=Agarwal, Email=jivin89@example.com, Age=32",normal
"2023-01-08 20:35:11 [main] INFO com.example.UserService - Adding a new user: First Name=Navya, Last Name=Kota, Email=keyadate@example.org, Age=52",normal
"2023-03-31 12:32:13 [main] INFO com.example.UserService - Adding a new user: First Name=Prisha, Last Name=null, Email=hazeldhawan@example.org, Age=42",normal
"2023-05-03 01:29:50 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=uagrawal@example.net, Age=47",normal
"2023-04-12 09:43:01 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=nishithlad@example.org, Age=62",normal
"2023-04-27 18:26:00 [main] INFO com.example.UserService - Adding a new user: First Name=Urvi, Last Name=Sridhar, Email=vjoshi@example.net, Age=24",normal
"2023-04-06 10:23:19 [main] INFO com.example.UserService - Adding a new user: First Name=Khushi, Last Name=Bhattacharyya, Email=anvi56@example.org, Age=60",normal
"2023-05-29 16:22:12 [main] INFO com.example.UserService - Adding a new user: First Name=Biju, Last Name=<IMG src=""..""/>, Email=keya93@example.com, Age=45",anomaly
"2023-03-30 19:05:18 [main] INFO com.example.UserService - Adding a new user: First Name=Hiran, Last Name=null, Email=lgola@example.net, Age=29",normal
"2023-04-25 23:35:05 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=eva07@example.org, Age=32",normal
"2023-03-16 20:17:37 [main] INFO com.example.UserService - Adding a new user: First Name=Miraan, Last Name=CONNECT 172.65.27.22 HOME, Email=navya27@example.net, Age=64",anomaly
"2023-04-01 06:13:15 [main] INFO com.example.UserService - Adding a new user: First Name=Raunak, Last Name=Sura, Email=hazelhegde@example.com, Age=70",normal
"2023-04-27 06:22:51 [main] INFO com.example.UserService - Adding a new user: First Name=Bhavin, Last Name=<IMG src=""..""/>, Email=ramanbaiju@example.net, Age=37",anomaly
"2023-05-19 18:11:01 [main] INFO com.example.UserService - Adding a new user: First Name=Mishti, Last Name=CONNECT 172.65.27.22 HOME, Email=ratibanik@example.org, Age=29",anomaly
"2023-02-01 17:22:17 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=CONNECT 172.65.27.22 HOME, Email=ishaan97@example.org, Age=70",anomaly
"2023-03-31 14:19:08 [main] INFO com.example.UserService - Adding a new user: First Name=Pihu, Last Name=<IMG src=""..""/>, Email=piya95@example.net, Age=24",anomaly
"2023-04-19 01:12:01 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Dugar, Email=vihaanreddy@example.net, Age=20",normal
"2023-03-01 02:54:02 [main] INFO com.example.UserService - Adding a new user: First Name=Yasmin, Last Name=null, Email=anviluthra@example.org, Age=57",normal
"2023-01-22 14:11:15 [main] INFO com.example.UserService - Adding a new user: First Name=Rohan, Last Name=Cherian, Email=icheema@example.net, Age=41",normal
"2023-05-15 23:09:22 [main] INFO com.example.UserService - Adding a new user: First Name=Lakshit, Last Name=null, Email=hanshmangal@example.com, Age=64",normal
"2023-01-24 04:06:15 [main] INFO com.example.UserService - Adding a new user: First Name=Zain, Last Name=Bumb, Email=piyalalla@example.net, Age=38",normal
"2023-04-29 14:32:36 [main] INFO com.example.UserService - Adding a new user: First Name=Rati, Last Name=CONNECT 172.65.27.22 HOME, Email=kiarachaudhary@example.net, Age=37",anomaly
"2023-01-08 11:02:28 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=advikbarman@example.org, Age=43",normal
"2023-01-25 06:04:41 [main] INFO com.example.UserService - Adding a new user: First Name=Emir, Last Name=CONNECT 172.65.27.22 HOME, Email=kalasaira@example.net, Age=65",anomaly
"2023-05-28 20:22:16 [main] INFO com.example.UserService - Adding a new user: First Name=Nitya, Last Name=Halder, Email=rhea05@example.net, Age=45",normal
"2023-04-10 21:12:54 [main] INFO com.example.UserService - Adding a new user: First Name=Madhav, Last Name=CONNECT 172.65.27.22 HOME, Email=sanaamble@example.org, Age=18",anomaly
"2023-04-12 00:28:14 [main] INFO com.example.UserService - Adding a new user: First Name=Hazel, Last Name=Mani, Email=kmangal@example.org, Age=49",normal
"2023-02-04 20:00:41 [main] INFO com.example.UserService - Adding a new user: First Name=Pihu, Last Name=null, Email=ddate@example.com, Age=70",normal
"2023-04-05 16:07:29 [main] INFO com.example.UserService - Adding a new user: First Name=Hunar, Last Name=<IMG src=""..""/>, Email=srivastavakashvi@example.net, Age=63",anomaly
"2023-01-01 04:07:16 [main] INFO com.example.UserService - Adding a new user: First Name=Azad, Last Name=CONNECT 172.65.27.22 HOME, Email=gabakartik@example.com, Age=65",anomaly
"2023-03-31 13:50:43 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=barmannishith@example.net, Age=62",normal
"2023-02-08 12:56:26 [main] INFO com.example.UserService - Adding a new user: First Name=Alisha, Last Name=Keer, Email=hrishita22@example.net, Age=20",normal
"2023-03-11 09:37:17 [main] INFO com.example.UserService - Adding a new user: First Name=Aniruddh, Last Name=Babu, Email=hmallick@example.com, Age=40",normal
"2023-04-13 13:09:39 [main] INFO com.example.UserService - Adding a new user: First Name=Jhanvi, Last Name=Golla, Email=ktaneja@example.net, Age=43",normal
"2023-03-07 02:53:48 [main] INFO com.example.UserService - Adding a new user: First Name=Yasmin, Last Name=CONNECT 172.65.27.22 HOME, Email=iyengarreyansh@example.net, Age=19",anomaly
"2023-05-18 18:10:18 [main] INFO com.example.UserService - Adding a new user: First Name=Abram, Last Name=Bhandari, Email=eva43@example.com, Age=62",normal
"2023-02-13 02:12:22 [main] INFO com.example.UserService - Adding a new user: First Name=Suhana, Last Name=CONNECT 172.65.27.22 HOME, Email=schakrabarti@example.com, Age=70",anomaly
"2023-01-04 17:14:45 [main] INFO com.example.UserService - Adding a new user: First Name=Advika, Last Name=Bath, Email=chiragde@example.org, Age=46",normal
"2023-01-15 23:57:37 [main] INFO com.example.UserService - Adding a new user: First Name=Shanaya, Last Name=Koshy, Email=amanibandi@example.net, Age=59",normal
"2023-05-10 21:49:22 [main] INFO com.example.UserService - Adding a new user: First Name=Myra, Last Name=<IMG src=""..""/>, Email=xchaudhari@example.com, Age=61",anomaly
"2023-02-22 08:16:51 [main] INFO com.example.UserService - Adding a new user: First Name=Arnav, Last Name=Shenoy, Email=karashlok@example.org, Age=61",normal
"2023-05-07 12:01:04 [main] INFO com.example.UserService - Adding a new user: First Name=Vihaan, Last Name=Sanghvi, Email=yasminbutala@example.net, Age=59",normal
"2023-01-20 02:40:33 [main] INFO com.example.UserService - Adding a new user: First Name=Devansh, Last Name=Majumdar, Email=kapadiamohanlal@example.net, Age=24",normal
"2023-02-26 13:20:25 [main] INFO com.example.UserService - Adding a new user: First Name=Taran, Last Name=null, Email=ranahridaan@example.org, Age=36",normal
"2023-05-01 00:59:54 [main] INFO com.example.UserService - Adding a new user: First Name=Pranay, Last Name=CONNECT 172.65.27.22 HOME, Email=ojas16@example.net, Age=55",anomaly
"2023-03-26 18:18:35 [main] INFO com.example.UserService - Adding a new user: First Name=Heer, Last Name=CONNECT 172.65.27.22 HOME, Email=yakshit02@example.com, Age=37",anomaly
"2023-05-11 07:28:18 [main] INFO com.example.UserService - Adding a new user: First Name=Oorja, Last Name=CONNECT 172.65.27.22 HOME, Email=rshah@example.com, Age=38",anomaly
"2023-02-04 21:34:47 [main] INFO com.example.UserService - Adding a new user: First Name=Azad, Last Name=Apte, Email=deyindranil@example.net, Age=24",normal
"2023-04-22 15:03:28 [main] INFO com.example.UserService - Adding a new user: First Name=Rhea, Last Name=<IMG src=""..""/>, Email=xbhakta@example.org, Age=52",anomaly
"2023-03-14 21:10:39 [main] INFO com.example.UserService - Adding a new user: First Name=Dharmajan, Last Name=Uppal, Email=aradhya57@example.org, Age=54",normal
"2023-05-25 20:33:02 [main] INFO com.example.UserService - Adding a new user: First Name=Anika, Last Name=Singh, Email=kaulbhavin@example.com, Age=32",normal
"2023-02-23 03:23:12 [main] INFO com.example.UserService - Adding a new user: First Name=Shalv, Last Name=Dubey, Email=kuruvilladarshit@example.org, Age=25",normal
"2023-01-24 23:58:46 [main] INFO com.example.UserService - Adding a new user: First Name=Madhav, Last Name=Deshpande, Email=floke@example.net, Age=47",normal
"2023-05-23 02:49:06 [main] INFO com.example.UserService - Adding a new user: First Name=Aarna, Last Name=<IMG src=""..""/>, Email=soniyakshit@example.com, Age=43",anomaly
"2023-05-26 23:26:14 [main] INFO com.example.UserService - Adding a new user: First Name=Shalv, Last Name=Hayre, Email=ychoudhury@example.com, Age=22",normal
"2023-03-23 22:29:58 [main] INFO com.example.UserService - Adding a new user: First Name=Zoya, Last Name=null, Email=aainachacko@example.com, Age=39",normal
"2023-04-05 15:46:56 [main] INFO com.example.UserService - Adding a new user: First Name=Hazel, Last Name=null, Email=bshukla@example.org, Age=35",normal
"2023-02-07 01:49:04 [main] INFO com.example.UserService - Adding a new user: First Name=Jivika, Last Name=Jaggi, Email=tarakuruvilla@example.org, Age=21",normal
"2023-02-04 12:48:25 [main] INFO com.example.UserService - Adding a new user: First Name=Jiya, Last Name=CONNECT 172.65.27.22 HOME, Email=tara54@example.org, Age=24",anomaly
"2023-05-17 10:59:53 [main] INFO com.example.UserService - Adding a new user: First Name=Piya, Last Name=CONNECT 172.65.27.22 HOME, Email=twarrior@example.net, Age=30",anomaly
"2023-04-23 02:48:14 [main] INFO com.example.UserService - Adding a new user: First Name=Nakul, Last Name=null, Email=cjha@example.net, Age=35",normal
"2023-03-05 20:50:15 [main] INFO com.example.UserService - Adding a new user: First Name=Taran, Last Name=Chauhan, Email=singhshray@example.net, Age=30",normal
"2023-02-27 01:09:50 [main] INFO com.example.UserService - Adding a new user: First Name=Miraan, Last Name=Ganesh, Email=njani@example.net, Age=52",normal
"2023-01-12 13:59:02 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=rashajani@example.net, Age=25",normal
"2023-04-12 09:20:32 [main] INFO com.example.UserService - Adding a new user: First Name=Anvi, Last Name=Goel, Email=kashvisura@example.org, Age=32",normal
"2023-04-17 22:15:21 [main] INFO com.example.UserService - Adding a new user: First Name=Tara, Last Name=CONNECT 172.65.27.22 HOME, Email=lakshitramachandran@example.net, Age=64",anomaly
"2023-04-11 18:24:55 [main] INFO com.example.UserService - Adding a new user: First Name=Dishani, Last Name=CONNECT 172.65.27.22 HOME, Email=idyal@example.com, Age=41",anomaly
"2023-03-22 04:41:29 [main] INFO com.example.UserService - Adding a new user: First Name=Ranbir, Last Name=Badal, Email=vivaanbhalla@example.org, Age=53",normal
"2023-05-14 20:00:24 [main] INFO com.example.UserService - Adding a new user: First Name=Ahana , Last Name=CONNECT 172.65.27.22 HOME, Email=zaina22@example.org, Age=49",anomaly
"2023-01-10 13:56:51 [main] INFO com.example.UserService - Adding a new user: First Name=Armaan, Last Name=Madan, Email=neysaranganathan@example.com, Age=60",normal
"2023-04-20 00:05:16 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Bajwa, Email=nzachariah@example.net, Age=31",normal
"2023-04-22 17:45:27 [main] INFO com.example.UserService - Adding a new user: First Name=Purab, Last Name=null, Email=mannansaanvi@example.com, Age=50",normal
"2023-01-04 22:18:36 [main] INFO com.example.UserService - Adding a new user: First Name=Myra, Last Name=Chadha, Email=samarth59@example.net, Age=35",normal
"2023-02-23 05:36:09 [main] INFO com.example.UserService - Adding a new user: First Name=Mishti, Last Name=Iyengar, Email=hrishita93@example.org, Age=58",normal
"2023-04-10 07:11:09 [main] INFO com.example.UserService - Adding a new user: First Name=Suhana, Last Name=null, Email=reyanshswaminathan@example.org, Age=62",normal
"2023-01-18 22:04:07 [main] INFO com.example.UserService - Adding a new user: First Name=Miraya, Last Name=CONNECT 172.65.27.22 HOME, Email=nbanerjee@example.com, Age=68",anomaly
"2023-04-04 22:17:39 [main] INFO com.example.UserService - Adding a new user: First Name=Faiyaz, Last Name=Hans, Email=ravelshayak@example.org, Age=50",normal
"2023-01-28 21:36:27 [main] INFO com.example.UserService - Adding a new user: First Name=Mamooty, Last Name=Vasa, Email=oorja83@example.net, Age=24",normal
"2023-03-01 12:02:15 [main] INFO com.example.UserService - Adding a new user: First Name=Adira, Last Name=Raj, Email=vsubramanian@example.net, Age=55",normal
"2023-04-14 22:35:11 [main] INFO com.example.UserService - Adding a new user: First Name=Hrishita, Last Name=Hora, Email=advikakhalsa@example.org, Age=54",normal
"2023-02-09 04:48:12 [main] INFO com.example.UserService - Adding a new user: First Name=Ayesha, Last Name=Boase, Email=mkale@example.net, Age=58",normal
"2023-04-25 17:38:02 [main] INFO com.example.UserService - Adding a new user: First Name=Trisha, Last Name=Bedi, Email=inaaya-88@example.net, Age=51",normal
"2023-01-04 15:34:52 [main] INFO com.example.UserService - Adding a new user: First Name=Rati, Last Name=<IMG src=""..""/>, Email=dvarkey@example.net, Age=35",anomaly
"2023-01-20 03:47:56 [main] INFO com.example.UserService - Adding a new user: First Name=Rhea, Last Name=Chawla, Email=darvanya@example.com, Age=67",normal
"2023-02-02 14:31:55 [main] INFO com.example.UserService - Adding a new user: First Name=Aarush, Last Name=CONNECT 172.65.27.22 HOME, Email=ela71@example.net, Age=29",anomaly
"2023-02-25 05:19:32 [main] INFO com.example.UserService - Adding a new user: First Name=Indrajit, Last Name=Seth, Email=faiyaz89@example.org, Age=64",normal
"2023-05-14 22:52:39 [main] INFO com.example.UserService - Adding a new user: First Name=Bhamini, Last Name=CONNECT 172.65.27.22 HOME, Email=plad@example.com, Age=68",anomaly
"2023-03-29 09:13:41 [main] INFO com.example.UserService - Adding a new user: First Name=Jiya, Last Name=Brahmbhatt, Email=samiha73@example.net, Age=30",normal
"2023-05-21 19:22:35 [main] INFO com.example.UserService - Adding a new user: First Name=Sumer, Last Name=CONNECT 172.65.27.22 HOME, Email=aradhya45@example.org, Age=48",anomaly
"2023-01-17 16:24:01 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=ishaanvenkatesh@example.net, Age=44",normal
"2023-04-18 07:58:44 [main] INFO com.example.UserService - Adding a new user: First Name=Pihu, Last Name=Sekhon, Email=zeeshandoshi@example.net, Age=18",normal
"2023-02-21 05:43:09 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=advikasarkar@example.com, Age=45",normal
"2023-01-08 20:31:05 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Gara, Email=faiyaz05@example.org, Age=58",normal
"2023-01-22 07:46:14 [main] INFO com.example.UserService - Adding a new user: First Name=Shray, Last Name=Varughese, Email=ptella@example.net, Age=62",normal
"2023-05-12 21:58:39 [main] INFO com.example.UserService - Adding a new user: First Name=Eva, Last Name=Dar, Email=kiaangour@example.net, Age=43",normal
"2023-01-04 03:07:13 [main] INFO com.example.UserService - Adding a new user: First Name=Kiaan, Last Name=Bera, Email=bacharya@example.net, Age=43",normal
"2023-02-23 07:41:24 [main] INFO com.example.UserService - Adding a new user: First Name=Shaan, Last Name=Banerjee, Email=shenoynitya@example.net, Age=29",normal
"2023-03-21 10:25:59 [main] INFO com.example.UserService - Adding a new user: First Name=Urvi, Last Name=<IMG src=""..""/>, Email=ychakrabarti@example.com, Age=48",anomaly
"2023-03-23 11:35:58 [main] INFO com.example.UserService - Adding a new user: First Name=Ivana, Last Name=Chacko, Email=aaina88@example.net, Age=66",normal
"2023-03-18 19:12:27 [main] INFO com.example.UserService - Adding a new user: First Name=Sahil, Last Name=<IMG src=""..""/>, Email=charmanikya@example.com, Age=21",anomaly
"2023-02-05 22:51:11 [main] INFO com.example.UserService - Adding a new user: First Name=Navya, Last Name=Shere, Email=aniruddh44@example.net, Age=35",normal
"2023-01-25 01:27:04 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=CONNECT 172.65.27.22 HOME, Email=hratti@example.com, Age=34",anomaly
"2023-01-17 19:19:12 [main] INFO com.example.UserService - Adding a new user: First Name=Bhavin, Last Name=CONNECT 172.65.27.22 HOME, Email=laggarwal@example.com, Age=58",anomaly
"2023-03-27 09:17:16 [main] INFO com.example.UserService - Adding a new user: First Name=Kiara, Last Name=Dewan, Email=rraman@example.net, Age=54",normal
"2023-03-10 17:25:46 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Hans, Email=ryanratti@example.org, Age=21",normal
"2023-04-05 19:24:19 [main] INFO com.example.UserService - Adding a new user: First Name=Raunak, Last Name=Hans, Email=tejasramaswamy@example.org, Age=55",normal
"2023-01-26 19:40:24 [main] INFO com.example.UserService - Adding a new user: First Name=Farhan, Last Name=CONNECT 172.65.27.22 HOME, Email=riyasha@example.net, Age=34",anomaly
"2023-03-25 22:58:08 [main] INFO com.example.UserService - Adding a new user: First Name=Arhaan, Last Name=CONNECT 172.65.27.22 HOME, Email=mdhingra@example.net, Age=40",anomaly
"2023-04-29 16:54:06 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Dhillon, Email=vidur77@example.net, Age=40",normal
"2023-05-03 18:30:26 [main] INFO com.example.UserService - Adding a new user: First Name=Pari, Last Name=null, Email=qchoudhary@example.com, Age=51",normal
"2023-03-30 23:07:55 [main] INFO com.example.UserService - Adding a new user: First Name=Zaina, Last Name=Mandal, Email=ayeshadutt@example.com, Age=62",normal
"2023-04-19 10:40:47 [main] INFO com.example.UserService - Adding a new user: First Name=Tiya, Last Name=CONNECT 172.65.27.22 HOME, Email=rsrinivas@example.org, Age=62",anomaly
"2023-05-14 20:17:56 [main] INFO com.example.UserService - Adding a new user: First Name=Shaan, Last Name=<IMG src=""..""/>, Email=senryan@example.net, Age=27",anomaly
"2023-01-13 20:42:25 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Sunder, Email=chiragvarughese@example.com, Age=50",normal
"2023-04-27 06:35:26 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Aggarwal, Email=anahitabaral@example.com, Age=37",normal
"2023-05-16 00:03:22 [main] INFO com.example.UserService - Adding a new user: First Name=Saanvi, Last Name=Trivedi, Email=anahita85@example.org, Age=47",normal
"2023-02-23 15:15:03 [main] INFO com.example.UserService - Adding a new user: First Name=Rohan, Last Name=Mammen, Email=dmangal@example.org, Age=47",normal
"2023-05-05 06:05:28 [main] INFO com.example.UserService - Adding a new user: First Name=Jhanvi, Last Name=CONNECT 172.65.27.22 HOME, Email=nitara12@example.net, Age=20",anomaly
"2023-05-01 04:17:39 [main] INFO com.example.UserService - Adding a new user: First Name=Yuvaan, Last Name=Baria, Email=ldubey@example.net, Age=33",normal
"2023-01-14 19:38:39 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=hirangill@example.org, Age=67",normal
"2023-05-13 23:49:21 [main] INFO com.example.UserService - Adding a new user: First Name=Parinaaz, Last Name=Amble, Email=ramaadvika@example.net, Age=56",normal
"2023-02-26 22:59:18 [main] INFO com.example.UserService - Adding a new user: First Name=Kimaya, Last Name=Suresh, Email=aayush29@example.org, Age=43",normal
"2023-05-02 07:33:52 [main] INFO com.example.UserService - Adding a new user: First Name=Samiha, Last Name=Sule, Email=fkibe@example.com, Age=28",normal
"2023-01-18 02:03:10 [main] INFO com.example.UserService - Adding a new user: First Name=Bhamini, Last Name=null, Email=oborra@example.org, Age=61",normal
"2023-03-25 04:45:29 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Dixit, Email=romil99@example.net, Age=59",normal
"2023-04-03 00:05:13 [main] INFO com.example.UserService - Adding a new user: First Name=Vidur, Last Name=Kanda, Email=farhan40@example.net, Age=65",normal
"2023-01-25 03:28:16 [main] INFO com.example.UserService - Adding a new user: First Name=Ivana, Last Name=Banerjee, Email=hridaantiwari@example.net, Age=57",normal
"2023-01-21 02:39:10 [main] INFO com.example.UserService - Adding a new user: First Name=Shayak, Last Name=Baria, Email=advika27@example.net, Age=41",normal
"2023-02-27 22:14:54 [main] INFO com.example.UserService - Adding a new user: First Name=Saira, Last Name=Tiwari, Email=prerakbir@example.com, Age=18",normal
"2023-03-02 04:10:16 [main] INFO com.example.UserService - Adding a new user: First Name=Shalv, Last Name=Shroff, Email=walimahika@example.org, Age=18",normal
"2023-01-02 03:57:05 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=dassnayantara@example.net, Age=69",normal
"2023-02-11 16:48:29 [main] INFO com.example.UserService - Adding a new user: First Name=Arnav, Last Name=Dhawan, Email=brahmbhatthunar@example.net, Age=26",normal
"2023-01-29 22:23:05 [main] INFO com.example.UserService - Adding a new user: First Name=Rania, Last Name=Ramanathan, Email=lagan51@example.net, Age=26",normal
"2023-04-15 04:13:56 [main] INFO com.example.UserService - Adding a new user: First Name=Zoya, Last Name=Anne, Email=samairasinghal@example.com, Age=52",normal
"2023-05-10 04:08:33 [main] INFO com.example.UserService - Adding a new user: First Name=Seher, Last Name=Contractor, Email=usampath@example.com, Age=53",normal
"2023-03-11 03:22:14 [main] INFO com.example.UserService - Adding a new user: First Name=Divyansh, Last Name=Varghese, Email=jwali@example.org, Age=38",normal
"2023-05-12 09:25:00 [main] INFO com.example.UserService - Adding a new user: First Name=Ishaan, Last Name=CONNECT 172.65.27.22 HOME, Email=nirvaan42@example.com, Age=62",anomaly
"2023-05-01 02:21:15 [main] INFO com.example.UserService - Adding a new user: First Name=Suhana, Last Name=Mangal, Email=kashvikale@example.com, Age=37",normal
"2023-02-02 16:09:06 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=fsahni@example.net, Age=44",normal
"2023-04-21 20:35:44 [main] INFO com.example.UserService - Adding a new user: First Name=Priyansh, Last Name=Sheth, Email=mishtikadakia@example.com, Age=67",normal
"2023-01-01 05:04:38 [main] INFO com.example.UserService - Adding a new user: First Name=Shray, Last Name=Lala, Email=edwindevansh@example.org, Age=41",normal
"2023-04-29 11:35:26 [main] INFO com.example.UserService - Adding a new user: First Name=Navya, Last Name=CONNECT 172.65.27.22 HOME, Email=mahikadeep@example.org, Age=57",anomaly
"2023-02-28 02:29:49 [main] INFO com.example.UserService - Adding a new user: First Name=Saanvi, Last Name=<IMG src=""..""/>, Email=qchadha@example.com, Age=53",anomaly
"2023-04-27 15:38:18 [main] INFO com.example.UserService - Adding a new user: First Name=Nayantara, Last Name=Talwar, Email=zmani@example.com, Age=67",normal
"2023-01-05 14:49:30 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=xreddy@example.net, Age=28",normal
"2023-03-09 04:45:36 [main] INFO com.example.UserService - Adding a new user: First Name=Bhavin, Last Name=Sarraf, Email=pchakraborty@example.org, Age=70",normal
"2023-05-30 20:25:33 [main] INFO com.example.UserService - Adding a new user: First Name=Mehul, Last Name=Rana, Email=asodhi@example.net, Age=66",normal
"2023-05-10 15:16:30 [main] INFO com.example.UserService - Adding a new user: First Name=Damini, Last Name=Garg, Email=ucheema@example.net, Age=70",normal
"2023-03-26 10:06:24 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=shalvbhatt@example.org, Age=30",normal
"2023-01-19 13:52:56 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=<IMG src=""..""/>, Email=hahuja@example.net, Age=21",anomaly
"2023-05-22 21:23:26 [main] INFO com.example.UserService - Adding a new user: First Name=Ivana, Last Name=CONNECT 172.65.27.22 HOME, Email=lagan38@example.com, Age=63",anomaly
"2023-01-24 04:33:41 [main] INFO com.example.UserService - Adding a new user: First Name=Jayesh, Last Name=null, Email=ehsaan49@example.org, Age=20",normal
"2023-04-15 03:31:50 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=CONNECT 172.65.27.22 HOME, Email=nyadav@example.com, Age=36",anomaly
"2023-04-18 13:30:56 [main] INFO com.example.UserService - Adding a new user: First Name=Saira, Last Name=Rama, Email=bhavinedwin@example.org, Age=45",normal
"2023-03-14 09:51:13 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=jrajagopal@example.com, Age=41",normal
"2023-05-01 12:23:07 [main] INFO com.example.UserService - Adding a new user: First Name=Yashvi, Last Name=Lata, Email=dinzara@example.net, Age=54",normal
"2023-03-30 22:33:45 [main] INFO com.example.UserService - Adding a new user: First Name=Kaira, Last Name=Anne, Email=cdasgupta@example.com, Age=61",normal
"2023-03-17 14:03:40 [main] INFO com.example.UserService - Adding a new user: First Name=Charvi, Last Name=Dey, Email=cgulati@example.com, Age=18",normal
"2023-04-30 08:45:46 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Toor, Email=pchaudhry@example.org, Age=28",normal
"2023-05-09 15:21:43 [main] INFO com.example.UserService - Adding a new user: First Name=Vedika, Last Name=Ahuja, Email=thakeranay@example.com, Age=25",normal
"2023-04-17 11:08:06 [main] INFO com.example.UserService - Adding a new user: First Name=Emir, Last Name=Dar, Email=naggarwal@example.com, Age=57",normal
"2023-03-20 17:32:50 [main] INFO com.example.UserService - Adding a new user: First Name=Vardaniya, Last Name=Baria, Email=cdave@example.org, Age=60",normal
"2023-04-25 10:34:03 [main] INFO com.example.UserService - Adding a new user: First Name=Divyansh, Last Name=Goel, Email=ndhar@example.org, Age=44",normal
"2023-03-30 10:57:00 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=osekhon@example.net, Age=29",normal
"2023-01-29 19:09:03 [main] INFO com.example.UserService - Adding a new user: First Name=Akarsh, Last Name=Subramanian, Email=advika93@example.org, Age=25",normal
"2023-04-17 09:56:23 [main] INFO com.example.UserService - Adding a new user: First Name=Mishti, Last Name=Vaidya, Email=hayredharmajan@example.net, Age=38",normal
"2023-01-31 19:04:02 [main] INFO com.example.UserService - Adding a new user: First Name=Parinaaz, Last Name=null, Email=balanzaina@example.org, Age=32",normal
"2023-03-31 20:09:24 [main] INFO com.example.UserService - Adding a new user: First Name=Purab, Last Name=Barad, Email=brahmbhattadvik@example.org, Age=68",normal
"2023-02-22 00:27:59 [main] INFO com.example.UserService - Adding a new user: First Name=Nayantara, Last Name=Shankar, Email=shlokkapoor@example.net, Age=53",normal
"2023-05-15 14:23:25 [main] INFO com.example.UserService - Adding a new user: First Name=Nehmat, Last Name=Mangat, Email=bosenayantara@example.net, Age=67",normal
"2023-02-12 16:18:54 [main] INFO com.example.UserService - Adding a new user: First Name=Amani, Last Name=null, Email=dhanush71@example.net, Age=62",normal
"2023-03-27 21:46:33 [main] INFO com.example.UserService - Adding a new user: First Name=Nayantara, Last Name=<IMG src=""..""/>, Email=suhanakhanna@example.com, Age=36",anomaly
"2023-05-18 14:02:46 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Ram, Email=kondavaibhav@example.net, Age=28",normal
"2023-04-18 06:02:29 [main] INFO com.example.UserService - Adding a new user: First Name=Urvi, Last Name=Bera, Email=ryanbhargava@example.com, Age=56",normal
"2023-03-14 07:27:41 [main] INFO com.example.UserService - Adding a new user: First Name=Pari, Last Name=Barad, Email=azad43@example.net, Age=42",normal
"2023-03-14 04:57:15 [main] INFO com.example.UserService - Adding a new user: First Name=Bhavin, Last Name=Mand, Email=ichoudhry@example.org, Age=29",normal
"2023-05-18 16:30:33 [main] INFO com.example.UserService - Adding a new user: First Name=Bhavin, Last Name=Bobal, Email=dishani03@example.net, Age=24",normal
"2023-03-27 00:57:38 [main] INFO com.example.UserService - Adding a new user: First Name=Nishith, Last Name=null, Email=kashvisathe@example.org, Age=26",normal
"2023-03-11 15:38:55 [main] INFO com.example.UserService - Adding a new user: First Name=Anvi, Last Name=Shankar, Email=kram@example.net, Age=67",normal
"2023-05-06 19:37:22 [main] INFO com.example.UserService - Adding a new user: First Name=Zara, Last Name=Rattan, Email=inaaya-35@example.net, Age=45",normal
