message,status
"2023-04-26 05:18:33 [main] INFO com.example.UserService - Adding a new user: First Name=Advik, Last Name=Mani, Email=riyadyal@example.com, Age=51",normal
"2023-05-01 15:12:51 [main] INFO com.example.UserService - Adding a new user: First Name=Rohan, Last Name=Sachdev, Email=umang73@example.net, Age=23",normal
"2023-03-26 09:06:06 [main] INFO com.example.UserService - Adding a new user: First Name=Faiyaz, Last Name=Gala, Email=tankvidur@example.com, Age=69",normal
"2023-05-14 13:20:29 [main] INFO com.example.UserService - Adding a new user: First Name=Ryan, Last Name=Chad, Email=acharyaaradhya@example.net, Age=45",normal
"2023-01-14 00:45:14 [main] INFO com.example.UserService - Adding a new user: First Name=Ishaan, Last Name=Chahal, Email=fsani@example.net, Age=29",normal
"2023-04-05 06:37:32 [main] INFO com.example.UserService - Adding a new user: First Name=Manjari, Last Name=null, Email=stuvanraj@example.net, Age=21",normal
"2023-04-29 02:09:04 [main] INFO com.example.UserService - Adding a new user: First Name=Eva, Last Name=<IMG src=""..""/>, Email=dubevedika@example.com, Age=22",anomaly
"2023-03-11 00:12:25 [main] INFO com.example.UserService - Adding a new user: First Name=Tejas, Last Name=Mahal, Email=sagardharmajan@example.net, Age=70",normal
"2023-04-14 06:47:46 [main] INFO com.example.UserService - Adding a new user: First Name=Raunak, Last Name=Varughese, Email=choudharyneysa@example.com, Age=32",normal
"2023-02-23 05:30:29 [main] INFO com.example.UserService - Adding a new user: First Name=Shanaya, Last Name=Samra, Email=rhea57@example.org, Age=59",normal
"2023-01-25 17:00:06 [main] INFO com.example.UserService - Adding a new user: First Name=Hunar, Last Name=Apte, Email=elakshigulati@example.net, Age=52",normal
"2023-04-23 05:46:58 [main] INFO com.example.UserService - Adding a new user: First Name=Zeeshan, Last Name=Sura, Email=zoya25@example.com, Age=64",normal
"2023-01-05 16:31:06 [main] INFO com.example.UserService - Adding a new user: First Name=Kismat, Last Name=Grover, Email=yasmin52@example.org, Age=43",normal
"2023-04-24 11:56:34 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=desaiela@example.net, Age=34",normal
"2023-03-25 18:47:53 [main] INFO com.example.UserService - Adding a new user: First Name=Shlok, Last Name=Suresh, Email=tarachakrabarti@example.org, Age=19",normal
"2023-04-05 07:26:34 [main] INFO com.example.UserService - Adding a new user: First Name=Mohanlal, Last Name=CONNECT 172.65.27.22 HOME, Email=kondaanaya@example.net, Age=70",anomaly
"2023-01-12 19:00:45 [main] INFO com.example.UserService - Adding a new user: First Name=Lagan, Last Name=null, Email=ritvikchaudhuri@example.org, Age=18",normal
"2023-05-18 08:29:09 [main] INFO com.example.UserService - Adding a new user: First Name=Krish, Last Name=Kunda, Email=shalv16@example.com, Age=53",normal
"2023-02-09 16:06:18 [main] INFO com.example.UserService - Adding a new user: First Name=Bhamini, Last Name=Loke, Email=madhup18@example.com, Age=40",normal
"2023-04-26 06:29:20 [main] INFO com.example.UserService - Adding a new user: First Name=Rohan, Last Name=CONNECT 172.65.27.22 HOME, Email=aaryahilal@example.com, Age=27",anomaly
"2023-02-12 23:33:57 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Sant, Email=cgrover@example.org, Age=39",normal
"2023-02-16 10:59:33 [main] INFO com.example.UserService - Adding a new user: First Name=Gatik, Last Name=Jani, Email=akarsh75@example.com, Age=32",normal
"2023-03-14 10:58:39 [main] INFO com.example.UserService - Adding a new user: First Name=Devansh, Last Name=CONNECT 172.65.27.22 HOME, Email=pari93@example.com, Age=60",anomaly
"2023-04-05 20:24:10 [main] INFO com.example.UserService - Adding a new user: First Name=Zain, Last Name=Solanki, Email=asinha@example.net, Age=47",normal
"2023-04-16 04:43:54 [main] INFO com.example.UserService - Adding a new user: First Name=Raghav, Last Name=Agate, Email=vedikabhargava@example.com, Age=20",normal
"2023-03-03 01:50:19 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Upadhyay, Email=nirvaan84@example.com, Age=58",normal
"2023-01-26 13:08:04 [main] INFO com.example.UserService - Adding a new user: First Name=Anvi, Last Name=null, Email=emir85@example.com, Age=25",normal
"2023-03-20 02:24:06 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Chandra, Email=badalkhushi@example.net, Age=18",normal
"2023-05-14 12:02:00 [main] INFO com.example.UserService - Adding a new user: First Name=Siya, Last Name=Bala, Email=neysarajagopal@example.org, Age=18",normal
"2023-05-13 17:49:28 [main] INFO com.example.UserService - Adding a new user: First Name=Sana, Last Name=null, Email=jayesh86@example.net, Age=31",normal
"2023-02-23 15:20:32 [main] INFO com.example.UserService - Adding a new user: First Name=Gatik, Last Name=Saran, Email=hridaan07@example.com, Age=38",normal
"2023-01-16 17:13:36 [main] INFO com.example.UserService - Adding a new user: First Name=Taimur, Last Name=Dave, Email=adira18@example.com, Age=45",normal
"2023-01-02 12:38:07 [main] INFO com.example.UserService - Adding a new user: First Name=Anya, Last Name=Bhavsar, Email=veergaba@example.org, Age=45",normal
"2023-02-05 03:06:43 [main] INFO com.example.UserService - Adding a new user: First Name=Ishita, Last Name=Shenoy, Email=duttaheer@example.org, Age=48",normal
"2023-03-20 10:40:44 [main] INFO com.example.UserService - Adding a new user: First Name=Sana, Last Name=Sani, Email=flata@example.org, Age=54",normal
"2023-01-23 18:18:51 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=CONNECT 172.65.27.22 HOME, Email=achhabra@example.org, Age=28",anomaly
"2023-02-27 08:13:28 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=srinivasindrajit@example.org, Age=63",normal
"2023-01-18 17:52:44 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=gcomar@example.com, Age=61",normal
"2023-01-09 12:42:44 [main] INFO com.example.UserService - Adding a new user: First Name=Khushi, Last Name=Chakrabarti, Email=aainarout@example.com, Age=70",normal
"2023-05-22 11:12:40 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Sathe, Email=armaansama@example.com, Age=32",normal
"2023-05-14 12:15:59 [main] INFO com.example.UserService - Adding a new user: First Name=Kashvi, Last Name=CONNECT 172.65.27.22 HOME, Email=lakshitsethi@example.com, Age=70",anomaly
"2023-05-08 15:08:06 [main] INFO com.example.UserService - Adding a new user: First Name=Aradhya, Last Name=Wali, Email=bjhaveri@example.com, Age=55",normal
"2023-03-17 11:45:40 [main] INFO com.example.UserService - Adding a new user: First Name=Bhamini, Last Name=Kakar, Email=suhana83@example.org, Age=47",normal
"2023-01-03 15:26:00 [main] INFO com.example.UserService - Adding a new user: First Name=Saksham, Last Name=Dhingra, Email=settydhanuk@example.org, Age=47",normal
"2023-02-19 22:43:30 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=mahikakrishnamurthy@example.org, Age=34",normal
"2023-01-31 10:19:41 [main] INFO com.example.UserService - Adding a new user: First Name=Dhanush, Last Name=Baria, Email=ubajwa@example.net, Age=32",normal
"2023-05-24 07:03:09 [main] INFO com.example.UserService - Adding a new user: First Name=Adira, Last Name=Sen, Email=alia09@example.net, Age=49",normal
"2023-05-06 00:34:43 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=behlaarush@example.net, Age=52",normal
"2023-03-18 00:39:27 [main] INFO com.example.UserService - Adding a new user: First Name=Raghav, Last Name=<IMG src=""..""/>, Email=abramwarrior@example.net, Age=56",anomaly
"2023-03-19 08:31:17 [main] INFO com.example.UserService - Adding a new user: First Name=Jiya, Last Name=CONNECT 172.65.27.22 HOME, Email=elakshi52@example.net, Age=20",anomaly
"2023-05-27 18:46:39 [main] INFO com.example.UserService - Adding a new user: First Name=Tiya, Last Name=Bora, Email=zaina47@example.com, Age=49",normal
"2023-02-03 07:50:41 [main] INFO com.example.UserService - Adding a new user: First Name=Hridaan, Last Name=Sathe, Email=contractorlakshay@example.org, Age=39",normal
"2023-04-01 03:34:41 [main] INFO com.example.UserService - Adding a new user: First Name=Amani, Last Name=Dey, Email=diyadey@example.net, Age=67",normal
"2023-04-21 02:53:26 [main] INFO com.example.UserService - Adding a new user: First Name=Chirag, Last Name=Devan, Email=manikya65@example.com, Age=41",normal
"2023-04-07 08:53:51 [main] INFO com.example.UserService - Adding a new user: First Name=Urvi, Last Name=Dhar, Email=alia36@example.org, Age=70",normal
"2023-01-05 05:40:32 [main] INFO com.example.UserService - Adding a new user: First Name=Parinaaz, Last Name=CONNECT 172.65.27.22 HOME, Email=raunakbiswas@example.net, Age=24",anomaly
"2023-05-14 18:27:01 [main] INFO com.example.UserService - Adding a new user: First Name=Rasha, Last Name=CONNECT 172.65.27.22 HOME, Email=ssibal@example.org, Age=45",anomaly
"2023-05-07 01:58:16 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=nehmat20@example.net, Age=66",normal
"2023-03-04 11:01:30 [main] INFO com.example.UserService - Adding a new user: First Name=Ivana, Last Name=CONNECT 172.65.27.22 HOME, Email=bhaminidhillon@example.com, Age=66",anomaly
"2023-05-01 04:17:01 [main] INFO com.example.UserService - Adding a new user: First Name=Priyansh, Last Name=Apte, Email=kharekiaan@example.org, Age=69",normal
"2023-01-05 12:48:28 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Lalla, Email=dayalshlok@example.com, Age=53",normal
"2023-04-04 14:41:00 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=hazelsahota@example.net, Age=61",normal
"2023-05-01 02:51:49 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=oorja70@example.org, Age=21",normal
"2023-04-28 10:04:08 [main] INFO com.example.UserService - Adding a new user: First Name=Ishaan, Last Name=<IMG src=""..""/>, Email=gerakimaya@example.net, Age=62",anomaly
"2023-04-16 20:45:16 [main] INFO com.example.UserService - Adding a new user: First Name=Sana, Last Name=Lall, Email=deolsaanvi@example.com, Age=30",normal
"2023-01-27 14:27:51 [main] INFO com.example.UserService - Adding a new user: First Name=Kabir, Last Name=Kapur, Email=ivan27@example.com, Age=20",normal
"2023-01-22 07:00:51 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=fkalita@example.com, Age=38",normal
"2023-04-18 19:53:37 [main] INFO com.example.UserService - Adding a new user: First Name=Zain, Last Name=Venkatesh, Email=ylata@example.com, Age=43",normal
"2023-05-14 20:56:58 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Bajwa, Email=shray29@example.org, Age=27",normal
"2023-03-07 17:49:38 [main] INFO com.example.UserService - Adding a new user: First Name=Fateh, Last Name=CONNECT 172.65.27.22 HOME, Email=eladutt@example.net, Age=52",anomaly
"2023-04-02 05:57:28 [main] INFO com.example.UserService - Adding a new user: First Name=Jayan, Last Name=Dube, Email=rshroff@example.com, Age=29",normal
"2023-04-26 05:55:49 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=umammen@example.org, Age=50",normal
"2023-01-13 09:11:28 [main] INFO com.example.UserService - Adding a new user: First Name=Rania, Last Name=Sachdeva, Email=yakshitrout@example.com, Age=26",normal
"2023-02-13 21:04:04 [main] INFO com.example.UserService - Adding a new user: First Name=Zoya, Last Name=null, Email=shamiksachdeva@example.net, Age=36",normal
"2023-01-13 00:27:56 [main] INFO com.example.UserService - Adding a new user: First Name=Tanya, Last Name=Din, Email=parisaxena@example.net, Age=58",normal
"2023-03-15 17:17:24 [main] INFO com.example.UserService - Adding a new user: First Name=Kismat, Last Name=Bhalla, Email=sharmalakshit@example.net, Age=26",normal
"2023-02-11 23:17:23 [main] INFO com.example.UserService - Adding a new user: First Name=Anya, Last Name=CONNECT 172.65.27.22 HOME, Email=jayesh29@example.org, Age=50",anomaly
"2023-05-12 14:44:40 [main] INFO com.example.UserService - Adding a new user: First Name=Kaira, Last Name=CONNECT 172.65.27.22 HOME, Email=bajajnavya@example.org, Age=44",anomaly
"2023-03-06 05:41:05 [main] INFO com.example.UserService - Adding a new user: First Name=Hridaan, Last Name=Apte, Email=sakshamdeep@example.org, Age=40",normal
"2023-04-14 12:41:14 [main] INFO com.example.UserService - Adding a new user: First Name=Pranay, Last Name=null, Email=kimaya10@example.org, Age=22",normal
"2023-05-05 16:20:50 [main] INFO com.example.UserService - Adding a new user: First Name=Tushar, Last Name=Korpal, Email=johalshanaya@example.net, Age=62",normal
"2023-05-26 07:06:06 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=duavaibhav@example.net, Age=70",normal
"2023-05-30 14:37:09 [main] INFO com.example.UserService - Adding a new user: First Name=Yakshit, Last Name=Sarin, Email=seherkeer@example.net, Age=59",normal
"2023-01-31 17:17:24 [main] INFO com.example.UserService - Adding a new user: First Name=Kismat, Last Name=CONNECT 172.65.27.22 HOME, Email=armaankala@example.org, Age=52",anomaly
"2023-02-01 12:40:49 [main] INFO com.example.UserService - Adding a new user: First Name=Zara, Last Name=Shetty, Email=yadavraunak@example.org, Age=21",normal
"2023-04-03 21:37:27 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=vaidyahiran@example.net, Age=58",normal
"2023-04-29 22:00:17 [main] INFO com.example.UserService - Adding a new user: First Name=Yasmin, Last Name=CONNECT 172.65.27.22 HOME, Email=aayush34@example.org, Age=60",anomaly
"2023-05-07 19:07:41 [main] INFO com.example.UserService - Adding a new user: First Name=Aarush, Last Name=Shah, Email=ryan08@example.net, Age=29",normal
"2023-02-02 04:30:56 [main] INFO com.example.UserService - Adding a new user: First Name=Eshani, Last Name=<IMG src=""..""/>, Email=trisha14@example.net, Age=36",anomaly
"2023-01-16 18:57:15 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=lakshaydhar@example.org, Age=30",normal
"2023-03-26 22:47:05 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=umangsami@example.com, Age=52",normal
"2023-02-25 19:49:32 [main] INFO com.example.UserService - Adding a new user: First Name=Prerak, Last Name=Uppal, Email=tsundaram@example.com, Age=19",normal
"2023-04-22 21:20:40 [main] INFO com.example.UserService - Adding a new user: First Name=Badal, Last Name=Char, Email=baijusehgal@example.com, Age=24",normal
"2023-03-05 04:41:57 [main] INFO com.example.UserService - Adding a new user: First Name=Chirag, Last Name=CONNECT 172.65.27.22 HOME, Email=dhruvchada@example.org, Age=42",anomaly
"2023-01-27 12:42:23 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=godaamira@example.com, Age=30",normal
"2023-05-08 06:05:24 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=nsidhu@example.com, Age=32",normal
"2023-03-07 10:47:55 [main] INFO com.example.UserService - Adding a new user: First Name=Manjari, Last Name=Kibe, Email=jiyazachariah@example.org, Age=46",normal
"2023-03-06 12:38:12 [main] INFO com.example.UserService - Adding a new user: First Name=Nirvaan, Last Name=Loyal, Email=daszoya@example.net, Age=57",normal
"2023-02-19 08:51:07 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=cbali@example.org, Age=52",normal
"2023-04-06 04:44:56 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Goswami, Email=manikyashenoy@example.com, Age=39",normal
"2023-03-19 04:23:31 [main] INFO com.example.UserService - Adding a new user: First Name=Manjari, Last Name=Dugar, Email=pariray@example.org, Age=48",normal
"2023-01-09 14:09:13 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=rheakeer@example.com, Age=64",normal
"2023-05-30 09:21:34 [main] INFO com.example.UserService - Adding a new user: First Name=Dharmajan, Last Name=Master, Email=dhanushborah@example.net, Age=58",normal
"2023-05-30 04:02:57 [main] INFO com.example.UserService - Adding a new user: First Name=Rania, Last Name=Datta, Email=olata@example.org, Age=60",normal
"2023-01-14 15:32:01 [main] INFO com.example.UserService - Adding a new user: First Name=Shray, Last Name=Sachar, Email=borapurab@example.org, Age=60",normal
"2023-01-05 15:26:48 [main] INFO com.example.UserService - Adding a new user: First Name=Renee, Last Name=CONNECT 172.65.27.22 HOME, Email=eyogi@example.org, Age=48",anomaly
"2023-01-07 19:47:07 [main] INFO com.example.UserService - Adding a new user: First Name=Tejas, Last Name=CONNECT 172.65.27.22 HOME, Email=vshroff@example.org, Age=43",anomaly
"2023-03-09 17:37:08 [main] INFO com.example.UserService - Adding a new user: First Name=Tanya, Last Name=CONNECT 172.65.27.22 HOME, Email=mishtiratta@example.net, Age=23",anomaly
"2023-05-08 06:50:18 [main] INFO com.example.UserService - Adding a new user: First Name=Devansh, Last Name=<IMG src=""..""/>, Email=amirabal@example.org, Age=36",anomaly
"2023-01-05 06:35:16 [main] INFO com.example.UserService - Adding a new user: First Name=Indranil, Last Name=Sodhi, Email=lakshit94@example.net, Age=35",normal
"2023-02-07 13:56:40 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=regeryan@example.com, Age=39",normal
"2023-01-23 23:39:31 [main] INFO com.example.UserService - Adding a new user: First Name=Sumer, Last Name=CONNECT 172.65.27.22 HOME, Email=bbedi@example.com, Age=69",anomaly
"2023-04-05 22:56:20 [main] INFO com.example.UserService - Adding a new user: First Name=Indrans, Last Name=Chacko, Email=yakshit18@example.org, Age=54",normal
"2023-05-29 12:59:45 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Bir, Email=badalromil@example.com, Age=31",normal
"2023-05-26 00:20:04 [main] INFO com.example.UserService - Adding a new user: First Name=Heer, Last Name=<IMG src=""..""/>, Email=gokhalealisha@example.com, Age=38",anomaly
"2023-01-11 13:58:26 [main] INFO com.example.UserService - Adding a new user: First Name=Vedika, Last Name=Badami, Email=sodhilakshay@example.net, Age=32",normal
"2023-03-27 02:35:40 [main] INFO com.example.UserService - Adding a new user: First Name=Rania, Last Name=CONNECT 172.65.27.22 HOME, Email=darshitkara@example.com, Age=47",anomaly
"2023-01-25 02:29:18 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Edwin, Email=aayush14@example.net, Age=22",normal
"2023-03-24 10:18:15 [main] INFO com.example.UserService - Adding a new user: First Name=Saksham, Last Name=null, Email=imaharaj@example.org, Age=63",normal
"2023-05-22 20:53:43 [main] INFO com.example.UserService - Adding a new user: First Name=Baiju, Last Name=null, Email=ugoswami@example.com, Age=58",normal
"2023-05-04 02:55:32 [main] INFO com.example.UserService - Adding a new user: First Name=Devansh, Last Name=Balay, Email=dhardharmajan@example.com, Age=32",normal
"2023-02-03 07:54:53 [main] INFO com.example.UserService - Adding a new user: First Name=Divij, Last Name=Dey, Email=lakshit72@example.com, Age=35",normal
"2023-05-08 03:24:58 [main] INFO com.example.UserService - Adding a new user: First Name=Kiara, Last Name=Upadhyay, Email=lagan31@example.org, Age=32",normal
"2023-04-26 07:39:32 [main] INFO com.example.UserService - Adding a new user: First Name=Tejas, Last Name=Kaur, Email=qvenkatesh@example.com, Age=49",normal
"2023-01-02 23:33:10 [main] INFO com.example.UserService - Adding a new user: First Name=Aarna, Last Name=CONNECT 172.65.27.22 HOME, Email=dkalla@example.com, Age=39",anomaly
"2023-05-09 14:23:01 [main] INFO com.example.UserService - Adding a new user: First Name=Dishani, Last Name=Bahl, Email=ukapur@example.org, Age=48",normal
"2023-03-18 05:16:12 [main] INFO com.example.UserService - Adding a new user: First Name=Vivaan, Last Name=Bora, Email=vwagle@example.com, Age=27",normal
"2023-03-20 12:20:19 [main] INFO com.example.UserService - Adding a new user: First Name=Jhanvi, Last Name=Borde, Email=dbedi@example.org, Age=57",normal
"2023-03-26 05:28:31 [main] INFO com.example.UserService - Adding a new user: First Name=Sana, Last Name=Sidhu, Email=nirvaansani@example.com, Age=53",normal
"2023-03-15 14:19:42 [main] INFO com.example.UserService - Adding a new user: First Name=Alisha, Last Name=Vaidya, Email=grandhawa@example.org, Age=37",normal
"2023-04-29 23:03:24 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=preraklad@example.net, Age=39",normal
"2023-05-09 16:37:46 [main] INFO com.example.UserService - Adding a new user: First Name=Lakshay, Last Name=Dixit, Email=nishithvig@example.com, Age=53",normal
"2023-03-16 23:01:34 [main] INFO com.example.UserService - Adding a new user: First Name=Manikya, Last Name=Kumer, Email=tailordivyansh@example.org, Age=49",normal
"2023-03-26 20:35:54 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=shaanbutala@example.org, Age=44",normal
"2023-03-16 19:18:10 [main] INFO com.example.UserService - Adding a new user: First Name=Vritika, Last Name=null, Email=ichoudhary@example.org, Age=60",normal
"2023-01-28 12:43:58 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=trisha82@example.com, Age=38",normal
"2023-01-11 07:59:52 [main] INFO com.example.UserService - Adding a new user: First Name=Anya, Last Name=Sem, Email=bhavin47@example.net, Age=23",normal
"2023-01-21 11:41:57 [main] INFO com.example.UserService - Adding a new user: First Name=Nayantara, Last Name=CONNECT 172.65.27.22 HOME, Email=qvig@example.com, Age=47",anomaly
"2023-03-06 00:28:38 [main] INFO com.example.UserService - Adding a new user: First Name=Aaina, Last Name=Warrior, Email=bluthra@example.net, Age=20",normal
"2023-04-09 21:47:35 [main] INFO com.example.UserService - Adding a new user: First Name=Elakshi, Last Name=Venkataraman, Email=bobalnehmat@example.net, Age=50",normal
"2023-04-27 00:31:41 [main] INFO com.example.UserService - Adding a new user: First Name=Mishti, Last Name=<IMG src=""..""/>, Email=hirandutta@example.org, Age=26",anomaly
"2023-02-11 16:35:03 [main] INFO com.example.UserService - Adding a new user: First Name=Hazel, Last Name=Chadha, Email=raunak76@example.net, Age=26",normal
"2023-01-07 14:36:49 [main] INFO com.example.UserService - Adding a new user: First Name=Adira, Last Name=<IMG src=""..""/>, Email=handasumer@example.net, Age=22",anomaly
"2023-04-27 23:58:12 [main] INFO com.example.UserService - Adding a new user: First Name=Samiha, Last Name=CONNECT 172.65.27.22 HOME, Email=behlindranil@example.com, Age=49",anomaly
"2023-02-06 21:32:32 [main] INFO com.example.UserService - Adding a new user: First Name=Kiara, Last Name=Karnik, Email=nbumb@example.net, Age=27",normal
"2023-03-25 01:50:36 [main] INFO com.example.UserService - Adding a new user: First Name=Abram, Last Name=Gola, Email=badaldara@example.org, Age=65",normal
"2023-02-04 21:43:12 [main] INFO com.example.UserService - Adding a new user: First Name=Taimur, Last Name=null, Email=akarshvora@example.net, Age=26",normal
"2023-04-23 08:56:19 [main] INFO com.example.UserService - Adding a new user: First Name=Vedika, Last Name=Warrior, Email=anyabhakta@example.com, Age=40",normal
"2023-03-29 12:23:34 [main] INFO com.example.UserService - Adding a new user: First Name=Jayan, Last Name=Sodhi, Email=tkade@example.net, Age=36",normal
"2023-01-05 11:08:19 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=sanadhaliwal@example.org, Age=29",normal
"2023-05-20 13:49:39 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=CONNECT 172.65.27.22 HOME, Email=waliaraghav@example.com, Age=24",anomaly
"2023-01-11 23:41:56 [main] INFO com.example.UserService - Adding a new user: First Name=Romil, Last Name=<IMG src=""..""/>, Email=dsaini@example.net, Age=29",anomaly
"2023-03-16 19:13:13 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=hvenkatesh@example.org, Age=27",normal
"2023-02-10 09:57:18 [main] INFO com.example.UserService - Adding a new user: First Name=Zain, Last Name=<IMG src=""..""/>, Email=qjayaraman@example.net, Age=21",anomaly
"2023-02-18 16:14:50 [main] INFO com.example.UserService - Adding a new user: First Name=Rhea, Last Name=Varkey, Email=chiragdani@example.org, Age=32",normal
"2023-01-11 19:53:21 [main] INFO com.example.UserService - Adding a new user: First Name=Siya, Last Name=Venkatesh, Email=samarth97@example.org, Age=34",normal
"2023-01-02 10:05:03 [main] INFO com.example.UserService - Adding a new user: First Name=Khushi, Last Name=Ravel, Email=abanerjee@example.com, Age=47",normal
"2023-01-20 06:49:30 [main] INFO com.example.UserService - Adding a new user: First Name=Anvi, Last Name=CONNECT 172.65.27.22 HOME, Email=suhana96@example.org, Age=58",anomaly
"2023-02-10 11:28:14 [main] INFO com.example.UserService - Adding a new user: First Name=Rania, Last Name=<IMG src=""..""/>, Email=mraval@example.net, Age=38",anomaly
"2023-05-23 20:17:36 [main] INFO com.example.UserService - Adding a new user: First Name=Nayantara, Last Name=null, Email=himmatthakur@example.com, Age=24",normal
"2023-03-04 20:44:59 [main] INFO com.example.UserService - Adding a new user: First Name=Zara, Last Name=Kala, Email=dugalmohanlal@example.org, Age=54",normal
"2023-03-03 15:24:45 [main] INFO com.example.UserService - Adding a new user: First Name=Purab, Last Name=CONNECT 172.65.27.22 HOME, Email=kismatchaudhary@example.org, Age=40",anomaly
"2023-05-19 04:02:27 [main] INFO com.example.UserService - Adding a new user: First Name=Vihaan, Last Name=Sahni, Email=jayanmand@example.com, Age=31",normal
"2023-03-26 12:47:12 [main] INFO com.example.UserService - Adding a new user: First Name=Ryan, Last Name=null, Email=oraman@example.com, Age=47",normal
"2023-04-14 05:49:47 [main] INFO com.example.UserService - Adding a new user: First Name=Rohan, Last Name=Behl, Email=chaudhariyashvi@example.net, Age=66",normal
"2023-03-25 01:43:03 [main] INFO com.example.UserService - Adding a new user: First Name=Sara, Last Name=<IMG src=""..""/>, Email=hkohli@example.com, Age=59",anomaly
"2023-01-20 06:33:53 [main] INFO com.example.UserService - Adding a new user: First Name=Prerak, Last Name=CONNECT 172.65.27.22 HOME, Email=nitara06@example.org, Age=39",anomaly
"2023-01-09 20:05:40 [main] INFO com.example.UserService - Adding a new user: First Name=Kimaya, Last Name=Kaur, Email=ytak@example.com, Age=49",normal
"2023-04-03 06:54:56 [main] INFO com.example.UserService - Adding a new user: First Name=Dhruv, Last Name=Lad, Email=basusara@example.net, Age=35",normal
"2023-03-30 21:23:15 [main] INFO com.example.UserService - Adding a new user: First Name=Kiaan, Last Name=Banik, Email=irakarpe@example.net, Age=64",normal
"2023-02-08 12:09:39 [main] INFO com.example.UserService - Adding a new user: First Name=Mamooty, Last Name=CONNECT 172.65.27.22 HOME, Email=nitya26@example.org, Age=32",anomaly
"2023-01-31 15:06:40 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=Swamy, Email=dthaker@example.net, Age=58",normal
"2023-02-04 19:09:10 [main] INFO com.example.UserService - Adding a new user: First Name=Zeeshan, Last Name=Subramaniam, Email=edani@example.org, Age=28",normal
"2023-03-07 12:58:44 [main] INFO com.example.UserService - Adding a new user: First Name=Jiya, Last Name=Saha, Email=chahalsara@example.net, Age=54",normal
"2023-03-27 03:24:57 [main] INFO com.example.UserService - Adding a new user: First Name=Aradhya, Last Name=Sant, Email=gopalrohan@example.net, Age=43",normal
"2023-04-21 12:06:56 [main] INFO com.example.UserService - Adding a new user: First Name=Biju, Last Name=Gala, Email=alal@example.net, Age=35",normal
"2023-02-05 21:24:36 [main] INFO com.example.UserService - Adding a new user: First Name=Tiya, Last Name=Baria, Email=indranssharaf@example.net, Age=51",normal
"2023-04-15 12:16:46 [main] INFO com.example.UserService - Adding a new user: First Name=Tarini, Last Name=CONNECT 172.65.27.22 HOME, Email=anandkiara@example.net, Age=54",anomaly
"2023-04-10 13:01:27 [main] INFO com.example.UserService - Adding a new user: First Name=null, Last Name=null, Email=pahluwalia@example.com, Age=43",normal
"2023-05-09 20:21:59 [main] INFO com.example.UserService - Adding a new user: First Name=Ritvik, Last Name=CONNECT 172.65.27.22 HOME, Email=chackosamaira@example.com, Age=36",anomaly
"2023-04-15 17:20:34 [main] INFO com.example.UserService - Adding a new user: First Name=Prerak, Last Name=Ganguly, Email=rastogikiaan@example.net, Age=27",normal
"2023-05-24 08:16:50 [main] INFO com.example.UserService - Adding a new user: First Name=Indranil, Last Name=Sethi, Email=sairabansal@example.org, Age=52",normal
